transaction_id,user_id,txn_date,txn_time,merchant_name,merchant_gstin,merchant_category,payment_mode,txn_amount,avg_monthly_amount,txn_location,state,is_business_account,gst_applicable,gst_rate,it_section,income_type,weekday,hour_of_day,previous_txn_gap_minutes,merchant_txn_frequency,monthly_total_amount,account_balance_after_txn,deviation_from_avg,anomaly_label
TXN202507026,U488,2025-04-02,03:54:58,Food Store 409,95EUYEG6268I1ZF,Food,UPI,4000.97,2614.92,City58,West Bengal,True,True,18.0,10A,CapitalGain,Wednesday,3,104,1,223905.71,912226.19,1386.0499999999997,1
TXN202507027,U107,2025-05-19,00:37:09,Groceries Store 217,60XIZTU2564G1ZS,Groceries,NetBanking,202524.43,46438.66,City53,Delhi,False,True,18.0,24B,Business,Monday,0,46,28,456830.05,384303.78,156085.77,1
TXN202507028,U217,2025-09-28,00:30:54,Electronics Store 213,72FKGOM5054S1ZI,Electronics,CreditCard,242158.04,68335.5,City22,Rajasthan,True,True,18.0,10A,Business,Sunday,0,31,32,297784.34,203311.81,173822.54,1
TXN202507029,U278,2025-08-29,18:30:17,Utilities Store 475,72XGDUY7129F1ZI,Utilities,NetBanking,344109.25,71635.39,City74,Kerala,False,True,18.0,80D,Salary,Friday,18,73,37,278513.95,786821.49,272473.86,1
TXN202507030,U118,2025-06-10,04:16:14,Food Store 305,42UTMBD6459L1ZN,Food,Cash,109735.14,62161.42,City21,Gujarat,True,True,18.0,80D,Salary,Tuesday,4,5,24,129041.25,456741.58,47573.72,1
TXN202507031,U472,2025-01-23,11:12:16,Utilities Store 288,56GXJEV6939H1ZV,Utilities,CreditCard,114737.46,24483.85,City61,Telangana,True,True,18.0,80D,Business,Thursday,11,101,5,197519.24,74888.32,90253.61000000002,1
TXN202507032,U545,2025-03-28,01:00:57,Banking Store 417,94TZPNR2756U1ZB,Banking,NetBanking,324641.8,96313.61,City86,Karnataka,True,True,18.0,80D,Business,Friday,1,27,42,158532.68,188321.8,228328.19,1
TXN202507033,U346,2025-02-18,17:38:33,Electronics Store 161,49KEVSM6500J1ZK,Electronics,Cash,214146.79,57636.71,City100,Karnataka,True,True,18.0,80C,CapitalGain,Tuesday,17,13,29,392911.22,262334.99,156510.08000000002,1
TXN202507034,U473,2025-03-01,14:14:29,Electronics Store 441,29LAAPZ4026Z1ZC,Electronics,Cash,362186.01,92677.98,City15,Gujarat,False,True,18.0,10A,Business,Saturday,14,42,29,15119.89,611470.85,269508.03,1
TXN202507035,U387,2025-05-17,06:07:14,Rent Store 28,67RQFKS3525C1ZF,Rent,CreditCard,173930.02,72354.54,City30,Karnataka,False,False,0.0,80D,Salary,Saturday,6,55,22,6950.98,650371.28,101575.48,0
TXN202507036,U249,2025-08-16,19:47:34,Travel Store 3,16KESFK3010S1ZE,Travel,Cash,347320.08,98513.99,City86,Telangana,True,True,18.0,80C,Business,Saturday,19,1,38,287120.53,856653.03,248806.09000000003,1
TXN202507037,U252,2025-05-29,00:39:08,Banking Store 217,42PMMGP6681B1ZP,Banking,UPI,255330.21,55403.66,City28,Tamil Nadu,False,True,18.0,80C,Business,Thursday,0,61,39,262401.81,817896.19,199926.55,1
TXN202507038,U543,2025-05-16,18:42:17,Travel Store 416,84JPVLW3676L1ZF,Travel,NetBanking,13088.41,20112.23,City28,Kerala,False,True,18.0,10A,CapitalGain,Friday,18,101,17,147106.3,951237.88,-7023.82,0
TXN202507039,U441,2025-05-09,03:30:49,Banking Store 405,93RVKTK3035C1ZH,Banking,CreditCard,53927.17,70838.81,City75,Tamil Nadu,False,True,18.0,10A,CapitalGain,Friday,3,56,27,189955.51,438337.28,-16911.64,1
TXN202507040,U402,2025-06-08,13:00:53,Electronics Store 322,16AOPKT9055U1ZD,Electronics,UPI,106304.23,88031.16,City59,Telangana,True,True,18.0,80D,CapitalGain,Sunday,13,110,30,219511.69,798272.08,18273.069999999992,0
TXN202507041,U177,2025-03-11,02:55:01,Travel Store 385,59OOLIG9618K1ZQ,Travel,NetBanking,85169.92,80070.92,City62,Rajasthan,False,True,18.0,80C,Business,Tuesday,2,20,31,289133.39,397688.3,5099.0,1
TXN202507042,U213,2025-01-30,12:50:42,Insurance Store 44,19JKGHJ9627Z1ZB,Insurance,NetBanking,63084.64,88047.81,City55,Karnataka,False,True,18.0,24B,Salary,Thursday,12,94,13,436660.95,958993.88,-24963.17,0
TXN202507043,U246,2025-02-15,19:38:20,Banking Store 391,76BXKWG3512H1ZY,Banking,CreditCard,164004.22,47859.93,City73,Karnataka,True,True,18.0,24B,Salary,Saturday,19,36,18,363789.54,658144.73,116144.29000000001,1
TXN202507044,U460,2025-09-18,05:35:23,Banking Store 103,71UCTFN9459Y1ZU,Banking,NetBanking,244274.28,89600.86,City81,West Bengal,False,True,18.0,10A,Business,Thursday,5,23,19,393393.85,122308.89,154673.41999999998,1
TXN202507045,U400,2025-09-07,02:42:55,Salary Store 477,99MHNPZ5188J1ZT,Salary,CreditCard,125985.37,66883.34,City69,Karnataka,False,False,0.0,80C,Salary,Sunday,2,40,40,205405.57,983639.82,59102.03,1
TXN202507046,U324,2025-01-31,01:45:22,Salary Store 53,18XNAKP4353Y1ZL,Salary,CreditCard,137110.53,71471.78,City94,West Bengal,True,False,0.0,10A,Salary,Friday,1,46,34,141478.71,777826.47,65638.75,1
TXN202507047,U177,2025-05-05,00:53:04,Utilities Store 321,45ZPLXP6857V1ZO,Utilities,CreditCard,4966.05,1620.77,City88,West Bengal,True,True,18.0,24B,CapitalGain,Monday,0,70,11,180717.22,196924.99,3345.28,1
TXN202507048,U263,2025-03-10,18:17:34,Utilities Store 355,39OXHTQ6451Z1ZI,Utilities,Cash,335242.04,70418.54,City28,Kerala,False,True,18.0,80C,Salary,Monday,18,56,49,122456.31,753159.54,264823.5,1
TXN202507049,U535,2025-05-01,15:29:05,Travel Store 49,76MPLNB7459D1ZJ,Travel,NetBanking,9387.3,13651.25,City23,Karnataka,True,True,18.0,80D,CapitalGain,Thursday,15,48,50,356821.42,230204.85,-4263.950000000001,0
TXN202507050,U197,2025-09-12,10:29:20,Utilities Store 337,82BPGDB2647I1ZM,Utilities,NetBanking,258357.1,71893.99,City73,Rajasthan,True,True,18.0,10A,Salary,Friday,10,4,5,51209.35,779978.28,186463.11,1
TXN202507051,U252,2025-08-10,22:57:42,Utilities Store 18,45KJQAD7425J1ZY,Utilities,NetBanking,142279.86,75923.46,City12,Tamil Nadu,False,True,18.0,24B,CapitalGain,Sunday,22,44,21,95544.32,456524.14,66356.39999999998,0
TXN202507052,U555,2025-02-21,03:16:29,Insurance Store 265,24GWUCM7881O1ZT,Insurance,UPI,155348.62,54722.87,City38,Gujarat,True,True,18.0,10A,CapitalGain,Friday,3,43,18,423316.18,672863.08,100625.75,1
TXN202507053,U443,2025-03-12,06:21:54,Entertainment Store 375,42AXOWB5370A1ZZ,Entertainment,Cash,393518.49,91225.96,City71,Rajasthan,True,True,18.0,80D,Salary,Wednesday,6,96,37,434760.37,558943.42,302292.52999999997,1
TXN202507054,U587,2025-04-14,03:38:32,Banking Store 76,86YCCBG6598H1ZT,Banking,Cash,36095.6,64354.3,City7,Gujarat,True,True,18.0,24B,CapitalGain,Monday,3,51,10,258564.13,189885.66,-28258.700000000004,1
TXN202507055,U503,2025-09-16,13:55:13,Entertainment Store 47,32XXARD1557N1ZV,Entertainment,UPI,340446.58,90186.03,City7,Telangana,False,True,18.0,24B,Business,Tuesday,13,80,34,319550.45,966270.99,250260.55000000002,1
TXN202507056,U394,2025-02-13,23:05:41,Travel Store 446,64SPHIP2396Y1ZA,Travel,NetBanking,128775.97,30739.92,City68,Gujarat,False,True,18.0,80D,Business,Thursday,23,102,32,377966.8,72987.25,98036.05,1
TXN202507057,U222,2025-02-06,19:11:23,Rent Store 207,92SOUXE7142I1ZP,Rent,UPI,98556.91,46351.05,City16,Telangana,True,False,0.0,24B,Business,Thursday,19,110,11,389012.73,559305.04,52205.86,0
TXN202507058,U150,2025-06-17,16:32:16,Electronics Store 304,24NRXKR4946J1ZW,Electronics,Cash,134712.93,42376.75,City38,West Bengal,False,True,18.0,24B,Salary,Tuesday,16,61,11,256797.93,436593.09,92336.18,1
TXN202507059,U423,2025-03-29,15:34:31,Food Store 330,18SSGHZ8440O1ZU,Food,Cash,101569.81,83907.08,City90,Karnataka,False,True,18.0,24B,Business,Saturday,15,10,32,273456.79,475065.76,17662.729999999996,0
TXN202507060,U143,2025-05-14,21:34:38,Insurance Store 274,81RMAJA6164H1ZY,Insurance,NetBanking,48680.6,18131.8,City7,Maharashtra,True,True,18.0,10A,Salary,Wednesday,21,116,21,10474.3,710612.13,30548.8,0
TXN202507061,U286,2025-04-03,04:13:39,Salary Store 47,74EWRHK1961D1ZH,Salary,Cash,132930.54,77683.03,City62,Punjab,False,False,0.0,80C,Business,Thursday,4,74,36,68724.62,279265.8,55247.51000000001,1
TXN202507062,U420,2025-07-28,05:23:32,Rent Store 389,18BZDFZ7711F1ZP,Rent,UPI,217116.77,49061.64,City99,Rajasthan,True,False,0.0,80D,CapitalGain,Monday,5,101,4,32608.7,203768.49,168055.13,1
TXN202507063,U179,2025-03-22,08:12:33,Utilities Store 122,34SULKY3780Z1ZT,Utilities,UPI,90617.74,46742.97,City4,Telangana,False,True,18.0,10A,CapitalGain,Saturday,8,113,28,32171.6,780214.37,43874.770000000004,0
TXN202507064,U357,2025-04-27,09:04:16,Rent Store 45,70AVSAI7823W1ZL,Rent,NetBanking,131255.21,60192.99,City38,Karnataka,True,False,0.0,10A,Salary,Sunday,9,17,22,428413.83,966740.87,71062.22,0
TXN202507065,U163,2025-03-30,04:49:21,Salary Store 167,21XOSEQ9514L1ZF,Salary,Cash,17365.98,7751.17,City32,Gujarat,False,False,0.0,80C,CapitalGain,Sunday,4,1,5,160082.8,961142.75,9614.81,1
TXN202507066,U140,2025-03-08,08:33:12,Salary Store 57,37PPXLD9510N1ZU,Salary,UPI,85456.21,20489.92,City25,Delhi,False,False,0.0,10A,CapitalGain,Saturday,8,24,13,279718.92,753075.0,64966.29000000001,1
TXN202507067,U284,2025-01-12,02:53:31,Insurance Store 348,25GJYOV9719B1ZU,Insurance,Cash,90601.28,37214.47,City33,Gujarat,False,True,18.0,24B,Salary,Sunday,2,73,7,184016.9,269122.26,53386.81,1
TXN202507068,U238,2025-09-18,15:37:22,Food Store 239,50OSBKF5144U1ZO,Food,NetBanking,20768.36,25045.23,City57,Kerala,False,True,18.0,80D,CapitalGain,Thursday,15,74,36,226287.2,773794.79,-4276.869999999999,0
TXN202507069,U387,2025-04-02,06:28:18,Food Store 36,70QIIJG3507R1ZB,Food,UPI,46242.83,12071.98,City8,Karnataka,False,True,18.0,10A,Business,Wednesday,6,65,29,482404.1,73352.99,34170.850000000006,1
TXN202507070,U130,2025-08-18,07:33:37,Entertainment Store 155,83UFNXX3245W1ZR,Entertainment,CreditCard,31494.75,40944.4,City11,Maharashtra,True,True,18.0,24B,Business,Monday,7,72,45,427830.38,52045.75,-9449.650000000001,0
TXN202507071,U582,2025-02-09,09:18:38,Banking Store 381,48MBWNI4102M1ZZ,Banking,NetBanking,275141.91,70112.18,City38,Maharashtra,False,True,18.0,80C,Salary,Sunday,9,67,32,298874.99,932869.4,205029.72999999998,1
TXN202507072,U437,2025-02-25,22:18:51,Rent Store 297,58KNLDA8956H1ZF,Rent,Cash,289338.32,73914.86,City77,Telangana,False,False,0.0,24B,Business,Tuesday,22,81,17,126191.6,887763.34,215423.46000000002,1
TXN202507073,U108,2025-01-02,23:27:10,Groceries Store 178,62CXIEJ3614R1ZZ,Groceries,UPI,122226.05,42125.78,City7,Rajasthan,False,True,18.0,10A,CapitalGain,Thursday,23,90,23,477003.27,81945.36,80100.27,0
TXN202507074,U438,2025-08-27,20:42:35,Utilities Store 107,91DEKZL5775I1ZA,Utilities,NetBanking,59637.72,99693.4,City78,West Bengal,False,True,18.0,80C,Salary,Wednesday,20,77,37,360936.72,669396.85,-40055.67999999999,0
TXN202507075,U544,2025-07-08,06:40:45,Banking Store 320,94KEKIE6332J1ZX,Banking,NetBanking,109300.67,50862.05,City40,Gujarat,True,True,18.0,24B,Business,Tuesday,6,15,48,288441.06,468177.3,58438.619999999995,0
TXN202507076,U549,2025-07-27,05:45:16,Travel Store 215,89YLOQT7775L1ZC,Travel,NetBanking,8457.1,16472.13,City47,Karnataka,False,True,18.0,24B,CapitalGain,Sunday,5,100,13,332527.7,264036.81,-8015.030000000001,1
TXN202507077,U128,2025-02-05,12:05:10,Rent Store 234,72HZOYU5552N1ZJ,Rent,CreditCard,95009.1,61163.62,City55,Tamil Nadu,False,False,0.0,24B,Salary,Wednesday,12,80,1,170581.4,866826.44,33845.48,0
TXN202507078,U556,2025-02-13,10:24:06,Utilities Store 72,11LWWVA8814U1ZS,Utilities,Cash,81097.23,84475.94,City26,Kerala,True,True,18.0,24B,Business,Thursday,10,76,28,205569.24,424399.15,-3378.7100000000064,0
TXN202507079,U130,2025-02-13,22:38:08,Insurance Store 271,57FKONM2183D1ZD,Insurance,NetBanking,225978.56,58926.96,City81,Telangana,True,True,18.0,80D,Salary,Thursday,22,70,19,274136.11,580845.46,167051.6,1
TXN202507080,U188,2025-06-16,11:45:36,Utilities Store 302,15ULKPZ2347O1ZA,Utilities,UPI,231195.35,63580.32,City29,West Bengal,True,True,18.0,80D,Business,Monday,11,115,28,166989.92,463072.23,167615.03,1
TXN202507081,U336,2025-08-17,06:45:14,Entertainment Store 234,44YSPLU8277E1ZV,Entertainment,CreditCard,45218.5,67666.96,City1,Karnataka,False,True,18.0,24B,CapitalGain,Sunday,6,30,27,256598.48,523269.48,-22448.460000000006,0
TXN202507082,U320,2025-08-23,07:38:26,Travel Store 257,34JJQAB4798M1ZP,Travel,UPI,261132.56,75071.43,City94,Punjab,False,True,18.0,80C,CapitalGain,Saturday,7,40,1,100853.0,330617.92,186061.13,1
TXN202507083,U119,2025-06-29,04:57:33,Utilities Store 27,48TSAHS9830P1ZZ,Utilities,NetBanking,24144.4,12412.38,City65,Punjab,True,True,18.0,80C,Business,Sunday,4,34,26,199333.49,988059.22,11732.020000000002,1
TXN202507084,U381,2025-03-13,08:57:27,Electronics Store 252,39AFBVD7102O1ZO,Electronics,NetBanking,36570.62,17435.47,City99,Kerala,False,True,18.0,80D,CapitalGain,Thursday,8,94,40,485939.56,612575.62,19135.15,0
TXN202507085,U135,2025-04-25,09:31:12,Rent Store 421,26FSECX3706R1ZF,Rent,NetBanking,205560.04,78288.94,City98,Kerala,False,False,0.0,80C,CapitalGain,Friday,9,100,42,433554.01,928280.74,127271.1,0
TXN202507086,U362,2025-09-05,19:04:15,Entertainment Store 145,97NTMKP7871Z1ZP,Entertainment,NetBanking,13544.17,15389.6,City95,Rajasthan,False,True,18.0,10A,Business,Friday,19,69,7,434076.04,856994.6,-1845.4300000000003,0
TXN202507087,U356,2025-04-06,03:21:20,Salary Store 421,23IJMTT5992T1ZB,Salary,Cash,82675.19,67801.92,City100,Telangana,False,False,0.0,24B,Business,Sunday,3,91,37,160601.39,739449.92,14873.270000000004,1
TXN202507088,U372,2025-07-13,19:42:51,Food Store 349,37SOHQK6949P1ZU,Food,CreditCard,427564.0,90712.73,City76,West Bengal,True,True,18.0,80C,Business,Sunday,19,89,31,377922.2,364549.93,336851.27,1
TXN202507089,U422,2025-04-30,13:00:53,Insurance Store 139,46ALOJF3417P1ZM,Insurance,Cash,260518.22,60779.32,City75,Rajasthan,True,True,18.0,80C,Business,Wednesday,13,44,5,228168.29,417309.21,199738.9,1
TXN202507090,U341,2025-08-20,16:39:13,Banking Store 461,56NUMOR5622Y1ZI,Banking,CreditCard,60271.41,18089.02,City6,Maharashtra,True,True,18.0,10A,Salary,Wednesday,16,92,24,136675.05,789598.7,42182.39,1
TXN202507091,U465,2025-01-29,18:48:01,Insurance Store 382,16JKXRW8098J1ZD,Insurance,NetBanking,130207.18,89577.89,City76,Telangana,False,True,18.0,24B,Salary,Wednesday,18,50,50,50768.91,493388.8,40629.28999999999,0
TXN202507092,U586,2025-03-19,20:20:58,Travel Store 268,74WKMDZ8462M1ZR,Travel,UPI,23546.55,48759.96,City71,Kerala,False,True,18.0,24B,Salary,Wednesday,20,118,14,232952.15,351981.64,-25213.41,0
TXN202507093,U222,2025-06-05,03:03:35,Banking Store 469,56PGNWH8223Z1ZL,Banking,NetBanking,103087.98,72930.14,City67,Tamil Nadu,False,True,18.0,24B,Salary,Thursday,3,23,16,62313.73,927697.02,30157.839999999997,1
TXN202507094,U160,2025-04-26,07:29:22,Entertainment Store 430,14ELCJW7665H1ZH,Entertainment,UPI,15630.59,12796.34,City8,Tamil Nadu,False,True,18.0,80D,CapitalGain,Saturday,7,107,8,144956.81,143388.02,2834.25,0
TXN202507095,U185,2025-08-04,18:08:15,Utilities Store 53,50MOVTL1622F1ZE,Utilities,NetBanking,8513.57,14945.02,City11,Rajasthan,True,True,18.0,10A,Salary,Monday,18,12,7,24229.25,86581.64,-6431.450000000001,0
TXN202507096,U263,2025-07-17,00:00:06,Food Store 146,69SGPHP2421G1ZK,Food,UPI,6160.23,2757.73,City65,Rajasthan,False,True,18.0,80D,Salary,Thursday,0,60,10,161686.27,711628.7,3402.4999999999995,1
TXN202507097,U352,2025-01-27,04:07:31,Utilities Store 56,44EDZSL6233D1ZC,Utilities,Cash,152089.48,52465.36,City4,West Bengal,False,True,18.0,10A,Business,Monday,4,86,18,390910.62,174274.5,99624.12000000001,1
TXN202507098,U133,2025-02-10,00:34:35,Entertainment Store 62,33UYQDW1646Q1ZO,Entertainment,Cash,95186.34,65830.17,City61,Gujarat,True,True,18.0,10A,Salary,Monday,0,89,24,341719.94,592295.06,29356.17,1
TXN202507099,U600,2025-03-08,10:51:58,Food Store 177,72VLBNA2694T1ZD,Food,UPI,28471.56,13492.01,City46,Gujarat,True,True,18.0,80C,Business,Saturday,10,29,20,153154.29,651074.06,14979.550000000001,0
TXN202507100,U208,2025-02-27,13:16:45,Rent Store 14,40RGALY9544S1ZD,Rent,Cash,8330.99,10077.52,City8,Tamil Nadu,False,False,0.0,80D,Business,Thursday,13,29,48,454058.03,513001.84,-1746.5300000000007,0
TXN202507101,U190,2025-09-10,15:06:49,Travel Store 238,49GVDJD1788Y1ZT,Travel,Cash,251508.4,54754.91,City65,Rajasthan,True,True,18.0,10A,CapitalGain,Wednesday,15,60,44,109839.13,525253.46,196753.49,1
TXN202507102,U399,2025-09-19,02:21:29,Salary Store 210,78LADVD2211G1ZA,Salary,CreditCard,8660.68,36675.13,City99,Delhi,False,False,0.0,10A,Business,Friday,2,5,42,277895.45,349306.05,-28014.449999999997,1
TXN202507103,U296,2025-07-26,10:40:35,Insurance Store 410,80IKFPP5161T1ZA,Insurance,CreditCard,136521.1,29461.4,City77,Kerala,True,True,18.0,80C,Salary,Saturday,10,34,34,485198.85,677648.83,107059.70000000001,1
TXN202507104,U368,2025-08-12,16:02:27,Rent Store 197,89CYPEZ8394A1ZQ,Rent,CreditCard,53938.21,55069.69,City19,Punjab,True,False,0.0,24B,Salary,Tuesday,16,94,48,414672.51,712957.13,-1131.4800000000032,0
TXN202507105,U525,2025-08-18,08:51:00,Food Store 109,12DHILG9963V1ZL,Food,Cash,164305.26,83217.16,City36,Karnataka,True,True,18.0,10A,Business,Monday,8,53,21,448218.68,46880.02,81088.1,0
TXN202507106,U444,2025-07-29,22:26:43,Banking Store 464,57FHMSH7806K1ZS,Banking,Cash,195587.67,70222.92,City72,Kerala,True,True,18.0,10A,Business,Tuesday,22,102,48,277238.49,276054.72,125364.75000000001,0
TXN202507107,U171,2025-01-23,00:31:23,Entertainment Store 409,35AFIBI1409J1ZL,Entertainment,CreditCard,224310.18,99669.76,City12,Tamil Nadu,True,True,18.0,24B,Business,Thursday,0,11,26,133612.37,754290.85,124640.42,1
TXN202507108,U170,2025-04-22,16:49:01,Utilities Store 367,86SNBNL4879Y1ZK,Utilities,UPI,256048.1,55669.46,City12,West Bengal,False,True,18.0,10A,Salary,Tuesday,16,78,16,413553.53,591304.42,200378.64,1
TXN202507109,U460,2025-09-24,06:19:35,Salary Store 432,35TISKW4985K1ZO,Salary,Cash,37693.31,98239.33,City98,Tamil Nadu,True,False,0.0,80C,CapitalGain,Wednesday,6,28,23,27068.94,285094.39,-60546.020000000004,0
TXN202507110,U171,2025-06-01,17:32:37,Utilities Store 201,31RIKOM7632N1ZD,Utilities,CreditCard,129178.73,28132.38,City23,Telangana,True,True,18.0,24B,Business,Sunday,17,52,46,75951.66,657836.78,101046.34999999999,1
TXN202507111,U391,2025-08-11,07:23:36,Rent Store 124,64GKFAO9946S1ZX,Rent,Cash,4314.85,4373.31,City14,Delhi,True,False,0.0,80C,CapitalGain,Monday,7,83,40,404554.93,972836.66,-58.460000000000036,0
TXN202507112,U370,2025-08-15,15:56:19,Insurance Store 78,29FTXUQ2360Y1ZI,Insurance,UPI,12978.61,50808.15,City76,Tamil Nadu,False,True,18.0,24B,CapitalGain,Friday,15,112,49,44277.52,254310.85,-37829.54,0
TXN202507113,U201,2025-02-09,12:30:56,Rent Store 379,90OWUBF4687U1ZG,Rent,UPI,386513.48,79162.96,City38,Gujarat,False,False,0.0,80C,Salary,Sunday,12,87,24,130247.4,754563.03,307350.51999999996,1
TXN202507114,U455,2025-01-02,21:58:41,Utilities Store 360,48VOBRH4661I1ZY,Utilities,Cash,72456.03,33552.84,City95,Tamil Nadu,True,True,18.0,80C,CapitalGain,Thursday,21,117,15,89940.21,809769.94,38903.19,0
TXN202507115,U595,2025-06-12,10:30:24,Utilities Store 260,43CETSE8439F1ZD,Utilities,UPI,68797.64,29118.95,City98,Maharashtra,True,True,18.0,80D,CapitalGain,Thursday,10,19,37,53867.69,459100.4,39678.69,0
TXN202507116,U600,2025-06-23,10:12:41,Groceries Store 115,14YIVNR2525M1ZP,Groceries,UPI,239860.6,77374.59,City64,Kerala,False,True,18.0,24B,Business,Monday,10,117,35,129921.68,650298.18,162486.01,1
TXN202507117,U572,2025-05-15,23:37:56,Food Store 363,22GCLHX4325G1ZC,Food,NetBanking,30144.56,8121.43,City43,Gujarat,True,True,18.0,80C,Salary,Thursday,23,99,6,320774.22,838586.77,22023.13,1
TXN202507118,U213,2025-03-09,18:42:39,Electronics Store 389,88MAVRU7752M1ZC,Electronics,CreditCard,57641.44,14163.44,City68,Karnataka,True,True,18.0,10A,CapitalGain,Sunday,18,9,15,26040.3,725682.3,43478.0,1
TXN202507119,U159,2025-06-11,17:05:18,Rent Store 141,81EUPED7148M1ZM,Rent,CreditCard,52629.77,48763.1,City63,Delhi,True,False,0.0,10A,Salary,Wednesday,17,87,12,297453.09,567403.61,3866.6699999999983,0
TXN202507120,U270,2025-09-01,08:26:24,Insurance Store 95,94GZZVS4527K1ZM,Insurance,UPI,189086.63,97798.46,City6,West Bengal,False,True,18.0,80C,Salary,Monday,8,72,25,282970.2,297123.18,91288.17,0
TXN202507121,U561,2025-01-17,19:46:39,Rent Store 165,36CCNWJ3417X1ZK,Rent,UPI,155651.41,39913.24,City97,Karnataka,True,False,0.0,80D,CapitalGain,Friday,19,17,13,172617.07,336524.27,115738.17000000001,1
TXN202507122,U375,2025-02-20,00:17:39,Entertainment Store 12,39LIYPH9952Y1ZB,Entertainment,NetBanking,220901.32,46965.12,City6,Maharashtra,False,True,18.0,24B,CapitalGain,Thursday,0,72,44,61167.37,977726.22,173936.2,1
TXN202507123,U397,2025-08-27,08:53:00,Food Store 357,20HDHNH9506B1ZQ,Food,CreditCard,317974.99,72306.27,City87,Karnataka,True,True,18.0,10A,CapitalGain,Wednesday,8,37,12,190045.3,262434.53,245668.71999999997,1
TXN202507124,U414,2025-06-10,00:29:52,Travel Store 200,62KUMUP1995D1ZK,Travel,Cash,168149.98,47772.95,City41,Punjab,False,True,18.0,10A,Salary,Tuesday,0,92,16,461346.78,110201.43,120377.03000000001,1
TXN202507125,U401,2025-01-20,10:36:04,Rent Store 44,35GZYJN9364X1ZM,Rent,CreditCard,60754.06,87538.31,City41,Punjab,True,False,0.0,10A,Salary,Monday,10,14,10,341264.78,322097.41,-26784.25,0
TXN202507126,U278,2025-01-20,17:08:42,Insurance Store 308,95DYFFX3244N1ZL,Insurance,Cash,91284.19,33888.03,City51,Rajasthan,True,True,18.0,24B,CapitalGain,Monday,17,55,15,316109.67,961463.0,57396.16,0
TXN202507127,U529,2025-05-19,20:47:20,Insurance Store 364,62NCKDH1051E1ZT,Insurance,Cash,311601.75,77501.41,City4,Telangana,False,True,18.0,24B,CapitalGain,Monday,20,117,19,270346.26,275960.81,234100.34,1
TXN202507128,U157,2025-02-21,09:52:46,Travel Store 163,23GQBBG8444V1ZZ,Travel,Cash,388232.7,86868.33,City60,Rajasthan,True,True,18.0,24B,Business,Friday,9,30,45,411457.1,498233.26,301364.37,1
TXN202507129,U346,2025-04-19,15:34:13,Utilities Store 269,25FFFEF2317J1ZU,Utilities,NetBanking,42327.1,57979.23,City78,Punjab,True,True,18.0,24B,Business,Saturday,15,35,18,78628.99,39345.24,-15652.130000000005,0
TXN202507130,U223,2025-08-15,08:36:20,Food Store 358,92FTVFV6847O1ZC,Food,UPI,99779.37,92934.58,City42,Gujarat,False,True,18.0,10A,Salary,Friday,8,87,1,402362.36,645963.71,6844.789999999994,0
TXN202507131,U194,2025-06-17,22:43:11,Food Store 204,95CWVEL3052J1ZB,Food,CreditCard,13422.97,39013.59,City42,Kerala,False,True,18.0,10A,CapitalGain,Tuesday,22,2,31,228231.14,177193.86,-25590.619999999995,0
